Cooler_cond,Valve_cond,pump_leakage,Hyd_accumulator,stable_flag,CE_median,CP_median,PS1_median,PS2_median,PS3_median,PS4_median,PS5_median,PS6_median,EPS1_median,FS1_median,FS2_median,SE_median,VS1_median,TS1_median,TS2_median,TS3_median,TS4_median
100,73,0,130,0,47.74,2.17,156.41,129.92,2.31,10.1,9.86,9.75,2477.8,7.83,10.17,68.57,0.54,36.08,41.57,38.86,30.98
100,73,0,130,0,47.67,2.16,156.41,129.99,2.3,10.1,9.86,9.75,2475.2,7.84,10.17,68.61,0.56,36.06,41.61,38.89,30.98
100,73,0,130,0,47.46,2.15,156.39,130.11,2.31,10.09,9.86,9.74,2473.8,7.84,10.17,68.63,0.55,36.1,41.61,38.92,31.06
100,73,0,130,0,47.49,2.16,156.41,129.99,2.32,10.08,9.85,9.73,2473.6,7.83,10.16,68.67,0.54,36.14,41.65,38.93,31.05
100,73,0,130,0,47.37,2.16,156.38,129.91,2.34,10.08,9.85,9.73,2471.8,7.84,10.17,68.71,0.55,36.17,41.66,38.93,31.07
100,73,0,130,0,47.34,2.16,156.38,129.92,2.33,10.08,9.85,9.73,2472,7.83,10.17,68.72,0.55,36.18,41.69,38.94,31.07
100,73,0,130,0,47.32,2.16,156.41,130.02,2.32,10.08,9.85,9.74,2472.8,7.85,10.17,68.66,0.55,36.18,41.74,38.95,31.07
100,73,0,130,0,47.47,2.16,156.39,130.04,2.32,10.08,9.85,9.73,2474.8,7.83,10.17,68.68,0.54,36.16,41.75,38.98,31.07
100,73,0,130,0,47.75,2.17,156.39,130.04,2.32,10.08,9.85,9.73,2474,7.83,10.17,68.59,0.55,36.21,41.75,38.99,31.07
100,73,0,130,0,47.36,2.15,156.41,129.99,2.32,10.09,9.85,9.74,2475.6,7.83,10.17,68.62,0.55,36.23,41.78,38.98,31.14
100,80,0,130,0,47.38,2.15,156.39,129.95,2.32,10.08,9.85,9.73,2473.8,7.83,10.17,68.56,0.55,36.23,41.79,39.01,31.14
100,80,0,130,0,47.39,2.15,156.36,130.02,2.32,10.07,9.84,9.73,2473.6,7.83,10.16,68.63,0.54,36.23,41.8,39.01,31.16
100,80,0,130,0,47.48,2.16,156.38,129.94,2.32,10.08,9.84,9.73,2473.6,7.82,10.16,68.74,0.54,36.24,41.78,39.02,31.14
100,80,0,130,0,47.44,2.16,156.42,130,2.32,10.07,9.84,9.73,2471.8,7.83,10.17,68.67,0.55,36.24,41.78,39.03,31.16
100,80,0,130,0,47.37,2.16,156.41,129.93,2.3,10.08,9.84,9.73,2471.6,7.83,10.16,68.62,0.55,36.24,41.79,39.02,31.15
100,80,0,130,0,47.28,2.16,156.38,129.92,2.3,10.07,9.84,9.72,2471.8,7.83,10.16,68.76,0.54,36.24,41.81,39.01,31.16
100,80,0,130,0,47.19,2.16,156.41,130.06,2.31,10.08,9.84,9.73,2473.6,7.83,10.17,68.67,0.55,36.24,41.82,39.02,31.16
100,80,0,130,0,47.14,2.16,156.41,129.97,2.31,10.08,9.85,9.73,2477.6,7.83,10.17,68.51,0.54,36.24,41.84,39.05,31.19
100,80,0,130,0,47.14,2.15,156.41,130.05,2.32,10.08,9.85,9.73,2479.6,7.83,10.17,68.51,0.55,36.25,41.87,39.06,31.21
100,80,0,130,0,47.51,2.17,156.36,130,2.32,10.08,9.85,9.73,2479.6,7.83,10.17,68.4,0.54,36.24,41.87,39.08,31.16
100,90,0,130,0,47.5,2.17,156.36,129.89,2.33,10.08,9.85,9.73,2479.4,7.83,10.17,68.45,0.54,36.25,41.88,39.09,31.16
100,90,0,130,0,47.54,2.17,156.37,130.07,2.32,10.08,9.85,9.73,2478.4,7.84,10.17,68.42,0.55,36.25,41.88,39.07,31.16
100,90,0,130,0,47.54,2.17,156.37,129.98,2.32,10.07,9.84,9.73,2477.6,7.84,10.17,68.55,0.55,36.25,41.88,39.08,31.15
100,90,0,130,0,47.65,2.18,156.37,129.97,2.32,10.07,9.84,9.72,2475.4,7.83,10.16,68.49,0.55,36.24,41.88,39.09,31.15
100,90,0,130,0,47.64,2.18,156.38,130.04,2.31,10.06,9.84,9.72,2473.8,7.84,10.17,68.59,0.55,36.25,41.88,39.1,31.15
100,90,0,130,0,47.52,2.18,156.36,130,2.31,10.06,9.84,9.72,2475.4,7.83,10.17,68.53,0.55,36.25,41.88,39.1,31.15
100,90,0,130,0,47.73,2.18,156.38,130.07,2.31,10.06,9.83,9.72,2475.6,7.82,10.16,68.37,0.55,36.25,41.89,39.1,31.15
100,90,0,130,0,47.55,2.18,156.38,129.99,2.31,10.06,9.83,9.72,2474,7.84,10.16,68.44,0.54,36.25,41.88,39.1,31.16
100,90,0,130,0,47.66,2.17,156.36,129.89,2.32,10.06,9.83,9.71,2475.4,7.83,10.16,68.57,0.55,36.25,41.9,39.1,31.21
100,90,0,130,0,47.71,2.18,156.35,129.82,2.32,10.06,9.84,9.72,2475.6,7.83,10.16,68.55,0.55,36.25,41.88,39.1,31.19
100,100,0,130,0,47.77,2.18,156.38,129.81,2.31,10.06,9.84,9.72,2475.8,7.83,10.17,68.45,0.54,36.31,41.89,39.1,31.21
100,100,0,130,0,47.55,2.16,156.41,129.91,2.31,10.06,9.83,9.72,2475,7.83,10.16,68.69,0.56,36.28,41.89,39.1,31.21
100,100,0,130,0,47.59,2.17,156.36,129.86,2.31,10.06,9.83,9.71,2472.8,7.83,10.16,68.77,0.54,36.26,41.9,39.11,31.21
100,100,0,130,0,47.64,2.16,156.38,130,2.31,10.06,9.83,9.71,2471.8,7.83,10.16,68.79,0.54,36.26,41.91,39.1,31.22
100,100,0,130,0,47.95,2.17,156.38,130.01,2.3,10.05,9.82,9.71,2471.6,7.83,10.16,68.83,0.55,36.32,41.9,39.17,31.22
100,100,0,130,0,47.67,2.16,156.37,129.99,2.32,10.05,9.82,9.71,2470.8,7.83,10.16,68.69,0.55,36.31,41.9,39.18,31.28
100,100,0,130,0,47.54,2.16,156.36,129.89,2.31,10.05,9.82,9.71,2469,7.83,10.16,68.67,0.55,36.33,41.9,39.18,31.28
100,100,0,130,0,47.53,2.16,156.37,129.98,2.31,10.05,9.83,9.71,2470,7.83,10.16,68.9,0.55,36.32,41.91,39.18,31.29
100,100,0,130,0,47.38,2.17,156.37,129.88,2.31,10.06,9.83,9.72,2474.6,7.83,10.17,68.62,0.55,36.32,41.91,39.18,31.28
100,100,0,130,0,47.33,2.16,156.39,130.02,2.32,10.06,9.83,9.72,2475.8,7.83,10.17,68.76,0.55,36.32,41.91,39.18,31.29
100,100,0,115,1,47.33,2.16,156.25,129.94,2.31,10.07,9.84,9.72,2478,7.84,10.17,68.52,0.54,36.3,41.91,39.18,31.28
100,100,0,115,1,47.31,2.16,156.25,129.91,2.3,10.07,9.83,9.72,2475.8,7.83,10.17,68.36,0.54,36.32,41.91,39.18,31.29
100,100,0,115,1,47.27,2.16,156.22,129.99,2.3,10.07,9.84,9.72,2473.8,7.84,10.17,68.58,0.55,36.32,41.9,39.18,31.29
100,100,0,115,1,47.28,2.16,156.23,129.88,2.31,10.06,9.83,9.71,2471.4,7.82,10.16,68.64,0.55,36.31,41.9,39.18,31.29
100,100,0,115,1,47.25,2.15,156.23,129.84,2.32,10.06,9.83,9.72,2471.4,7.83,10.16,68.7,0.55,36.32,41.91,39.16,31.29
100,100,0,115,1,47.26,2.16,156.22,129.83,2.3,10.07,9.84,9.72,2473.8,7.82,10.17,68.5,0.54,36.33,41.91,39.17,31.29
100,100,0,115,1,47.22,2.16,156.26,129.87,2.31,10.07,9.84,9.72,2473.8,7.83,10.17,68.43,0.54,36.32,41.91,39.17,31.29
100,100,0,115,1,47.36,2.17,156.23,129.99,2.32,10.07,9.84,9.72,2475.8,7.83,10.17,68.4,0.54,36.32,41.91,39.18,31.28
100,100,0,115,1,47.3,2.16,156.25,129.9,2.31,10.07,9.84,9.72,2476.8,7.83,10.17,68.41,0.54,36.33,41.91,39.19,31.3
100,100,0,115,1,46.95,2.15,156.23,129.81,2.31,10.07,9.84,9.72,2475.6,7.83,10.17,68.4,0.54,36.34,41.91,39.18,31.35
100,100,2,115,1,47.21,2.15,155.4,129.36,2.22,10.07,9.84,9.72,2498,7.51,10.17,64.83,0.53,36.32,41.91,39.17,31.35
100,73,2,115,0,47.25,2.14,155.38,129.37,2.22,10.08,9.84,9.73,2497.6,7.5,10.17,64.83,0.54,36.31,41.91,39.1,31.3
100,73,2,115,0,47.28,2.13,155.39,129.34,2.22,10.08,9.85,9.73,2497.6,7.49,10.18,64.68,0.54,36.25,41.9,39.09,31.3
100,73,2,115,0,46.93,2.13,155.44,129.35,2.23,10.08,9.85,9.73,2497.6,7.49,10.17,64.68,0.54,36.25,41.89,39.09,31.3
100,73,2,115,0,47.18,2.13,155.4,129.34,2.21,10.08,9.85,9.73,2494.2,7.48,10.17,64.85,0.54,36.24,41.83,39.09,31.3
100,73,2,115,0,47.21,2.13,155.39,129.33,2.22,10.08,9.85,9.73,2493.8,7.49,10.17,64.81,0.54,36.25,41.83,39.08,31.29
100,73,2,115,0,47.22,2.13,155.4,129.33,2.21,10.08,9.85,9.73,2493.8,7.48,10.17,64.71,0.55,36.24,41.84,39.05,31.29
100,73,2,115,0,46.88,2.12,155.47,129.34,2.21,10.08,9.85,9.73,2493.8,7.48,10.17,64.64,0.54,36.25,41.84,39.09,31.3
100,73,2,115,0,46.98,2.13,155.42,129.34,2.21,10.08,9.84,9.73,2493.6,7.49,10.17,64.77,0.54,36.25,41.84,39.1,31.29
100,73,2,115,0,46.78,2.12,155.4,129.32,2.21,10.07,9.84,9.73,2493.6,7.48,10.17,64.74,0.54,36.24,41.84,39.09,31.31
100,73,2,115,0,46.88,2.12,155.44,129.34,2.21,10.07,9.84,9.72,2493.8,7.48,10.17,64.81,0.54,36.25,41.84,39.1,31.35
100,80,2,115,0,46.85,2.12,155.38,129.25,2.23,10.07,9.84,9.72,2493.4,7.48,10.17,64.69,0.53,36.25,41.85,39.1,31.38
100,80,2,115,0,46.95,2.12,155.42,129.34,2.23,10.07,9.84,9.72,2493.6,7.48,10.17,64.73,0.54,36.26,41.87,39.1,31.37
100,80,2,115,0,46.86,2.12,155.4,129.34,2.22,10.06,9.84,9.72,2493.4,7.48,10.17,64.63,0.54,36.29,41.88,39.13,31.38
100,80,2,115,0,46.93,2.13,155.42,129.34,2.22,10.06,9.84,9.72,2493.6,7.49,10.17,64.73,0.54,36.32,41.88,39.17,31.38
100,80,2,115,0,46.85,2.12,155.45,129.31,2.23,10.06,9.83,9.71,2493.8,7.48,10.16,64.81,0.54,36.26,41.9,39.16,31.39
100,80,2,115,0,46.3,2.12,155.38,129.27,2.22,10.06,9.83,9.71,2491.6,7.49,10.16,64.79,0.54,36.29,41.9,39.18,31.46
100,80,2,115,0,46.56,2.12,155.4,129.26,2.22,10.06,9.83,9.71,2489.8,7.49,10.16,64.81,0.56,36.33,41.9,39.18,31.39
100,80,2,115,0,46.77,2.13,155.39,129.33,2.24,10.06,9.83,9.71,2489.8,7.49,10.16,64.86,0.53,36.34,41.9,39.18,31.38
100,80,2,115,0,46.99,2.13,155.44,129.32,2.22,10.06,9.83,9.71,2491.6,7.48,10.16,64.82,0.54,36.32,41.9,39.18,31.39
100,80,2,115,0,47.08,2.14,155.44,129.31,2.23,10.06,9.83,9.71,2491.8,7.48,10.16,64.73,0.54,36.34,41.9,39.18,31.38
100,90,2,115,0,46.64,2.12,155.37,129.34,2.24,10.06,9.83,9.71,2491.6,7.49,10.16,64.74,0.54,36.38,41.9,39.18,31.45
100,90,2,115,0,46.36,2.11,155.38,129.3,2.22,10.06,9.83,9.72,2492,7.49,10.17,64.84,0.54,36.41,41.91,39.18,31.46
100,90,2,115,0,46.26,2.11,155.31,129.34,2.23,10.06,9.83,9.71,2489.8,7.49,10.17,64.84,0.55,36.4,41.91,39.18,31.47
100,90,2,115,0,46.38,2.11,155.31,129.34,2.23,10.06,9.83,9.71,2488,7.48,10.17,64.81,0.54,36.41,41.91,39.18,31.53
100,90,2,115,0,46.69,2.13,155.34,129.28,2.23,10.06,9.83,9.71,2493.8,7.48,10.16,64.67,0.55,36.4,41.91,39.19,31.46
100,90,2,115,0,46.6,2.12,155.36,129.24,2.23,10.06,9.83,9.72,2494,7.48,10.17,64.58,0.54,36.4,41.92,39.18,31.46
100,90,2,115,0,46.5,2.11,155.33,129.27,2.23,10.06,9.83,9.71,2493.6,7.48,10.17,64.69,0.53,36.4,41.91,39.18,31.47
100,90,2,115,0,46.62,2.12,155.34,129.29,2.23,10.06,9.83,9.71,2493.6,7.48,10.17,64.69,0.54,36.42,41.91,39.19,31.46
100,90,2,115,0,46.63,2.12,155.34,129.27,2.23,10.06,9.83,9.71,2491.8,7.48,10.17,64.68,0.54,36.41,41.91,39.18,31.46
100,90,2,115,0,46.35,2.11,155.36,129.3,2.23,10.06,9.83,9.72,2493.6,7.49,10.17,64.75,0.55,36.41,41.91,39.18,31.48
100,100,2,115,0,46.35,2.11,155.38,129.3,2.23,10.06,9.83,9.71,2493.8,7.48,10.16,64.65,0.54,36.41,41.91,39.18,31.46
100,100,2,115,0,46.4,2.12,155.38,129.28,2.22,10.06,9.82,9.71,2492.6,7.48,10.16,64.77,0.54,36.4,41.91,39.19,31.47
100,100,2,115,0,46.35,2.12,155.38,129.32,2.22,10.06,9.82,9.71,2491.6,7.48,10.16,64.75,0.54,36.41,41.93,39.18,31.46
100,100,2,115,0,46.57,2.13,155.4,129.37,2.23,10.06,9.83,9.71,2492,7.47,10.16,64.7,0.54,36.4,41.93,39.18,31.46
100,100,2,115,0,46.47,2.13,155.41,129.29,2.22,10.06,9.83,9.71,2493.6,7.48,10.16,64.74,0.54,36.41,41.92,39.18,31.46
100,100,2,115,0,46.35,2.12,155.38,129.38,2.22,10.06,9.83,9.71,2492.8,7.48,10.17,64.77,0.54,36.41,41.92,39.18,31.46
100,100,2,115,0,46.35,2.12,155.42,129.31,2.21,10.06,9.83,9.71,2491.8,7.48,10.16,64.85,0.55,36.4,41.92,39.18,31.46
100,100,2,115,0,46.4,2.12,155.42,129.23,2.22,10.06,9.83,9.72,2494,7.49,10.17,64.8,0.55,36.37,41.92,39.18,31.46
100,100,2,115,0,46.76,2.14,155.39,129.34,2.23,10.07,9.83,9.72,2495.6,7.48,10.17,64.65,0.54,36.41,41.92,39.18,31.39
100,100,2,115,0,46.56,2.13,155.39,129.37,2.22,10.07,9.83,9.72,2496.6,7.49,10.17,64.8,0.55,36.4,41.93,39.19,31.45
100,100,1,115,1,46.8,2.14,155.87,129.48,2.25,10.07,9.84,9.72,2488.6,7.59,10.17,66.12,0.54,36.41,41.93,39.18,31.38
100,73,1,115,0,46.46,2.12,155.79,129.68,2.24,10.07,9.84,9.72,2486.8,7.6,10.17,66.08,0.55,36.38,41.92,39.18,31.46
100,73,1,115,0,46.37,2.12,155.77,129.51,2.25,10.07,9.83,9.72,2485.2,7.6,10.17,66.22,0.55,36.4,41.93,39.19,31.46
100,73,1,115,0,46.35,2.12,155.77,129.56,2.25,10.07,9.83,9.72,2485.4,7.61,10.17,66.17,0.55,36.38,41.92,39.18,31.45
100,73,1,115,0,46.28,2.12,155.77,129.43,2.27,10.07,9.84,9.72,2487.4,7.59,10.17,66.13,0.55,36.4,41.94,39.18,31.46
100,73,1,115,0,46.58,2.14,155.77,129.5,2.25,10.07,9.83,9.72,2487.4,7.6,10.17,66.04,0.54,36.4,41.94,39.2,31.45
100,73,1,115,0,46.36,2.12,155.72,129.45,2.27,10.07,9.84,9.72,2486.4,7.61,10.17,66.14,0.54,36.41,41.92,39.19,31.46
100,73,1,115,0,46.41,2.12,155.8,129.55,2.25,10.07,9.84,9.72,2488.4,7.61,10.17,66.11,0.54,36.41,41.96,39.19,31.46
100,73,1,115,0,46.39,2.12,155.83,129.62,2.25,10.07,9.84,9.72,2486.8,7.61,10.17,66.1,0.55,36.41,41.92,39.18,31.45
100,73,1,115,0,46.3,2.12,155.83,129.61,2.27,10.07,9.84,9.72,2487.6,7.61,10.17,66.18,0.55,36.41,41.92,39.19,31.46
100,73,1,115,0,46.34,2.12,155.83,129.54,2.25,10.07,9.84,9.72,2485.6,7.61,10.17,66.23,0.54,36.41,41.92,39.18,31.46
100,80,1,115,0,46.44,2.12,155.83,129.53,2.27,10.07,9.84,9.73,2488.4,7.61,10.17,66.17,0.54,36.41,41.93,39.18,31.46
100,80,1,115,0,46.81,2.14,155.82,129.51,2.25,10.07,9.84,9.73,2488.6,7.61,10.17,66.07,0.55,36.4,41.92,39.17,31.38
100,80,1,115,0,46.76,2.14,155.82,129.37,2.27,10.07,9.84,9.73,2488.6,7.61,10.17,66.08,0.54,36.41,41.92,39.18,31.38
100,80,1,115,0,46.96,2.15,155.83,129.56,2.27,10.07,9.84,9.73,2489.6,7.61,10.17,66.08,0.54,36.4,41.91,39.18,31.38
100,80,1,115,0,46.85,2.14,155.82,129.49,2.27,10.07,9.84,9.73,2488.6,7.61,10.17,66.18,0.54,36.4,41.92,39.18,31.37
100,80,1,115,0,46.69,2.15,155.84,129.62,2.25,10.07,9.84,9.73,2488.6,7.6,10.17,66.08,0.54,36.4,41.92,39.18,31.38
100,80,1,115,0,47.02,2.16,155.84,129.69,2.25,10.07,9.84,9.72,2488.2,7.61,10.17,66.15,0.55,36.33,41.91,39.18,31.3
100,80,1,115,0,46.6,2.15,155.87,129.47,2.27,10.07,9.84,9.73,2488.2,7.61,10.17,66.19,0.53,36.34,41.91,39.18,31.31
100,80,1,115,0,46.65,2.16,155.85,129.6,2.27,10.07,9.84,9.73,2489.4,7.61,10.17,66.08,0.54,36.32,41.91,39.18,31.3
100,80,1,115,0,46.68,2.16,155.88,129.66,2.25,10.08,9.84,9.73,2486.7,7.61,10.17,66.22,0.55,36.32,41.9,39.18,31.3
100,90,1,115,0,46.68,2.16,155.87,129.54,2.27,10.08,9.85,9.73,2486.8,7.61,10.17,66.11,0.53,36.31,41.91,39.18,31.29
100,90,1,115,0,46.7,2.16,155.88,129.41,2.27,10.08,9.85,9.73,2485.8,7.61,10.17,66.07,0.55,36.24,41.91,39.16,31.28
100,90,1,115,0,46.45,2.16,155.88,129.66,2.27,10.09,9.86,9.74,2488.8,7.61,10.17,66.11,0.54,36.25,41.91,39.16,31.28
100,90,1,115,0,46.43,2.16,155.88,129.52,2.27,10.09,9.85,9.74,2490.6,7.6,10.18,66.01,0.54,36.23,41.88,39.09,31.29
100,90,1,115,0,46.34,2.15,155.88,129.57,2.27,10.09,9.85,9.74,2490.6,7.6,10.17,65.99,0.54,36.23,41.87,39.09,31.27
100,90,1,115,0,46.41,2.15,155.9,129.47,2.27,10.09,9.86,9.74,2492.4,7.61,10.18,66.04,0.54,36.23,41.83,39.09,31.22
100,90,1,115,0,46.87,2.16,155.9,129.59,2.27,10.09,9.86,9.74,2491.2,7.6,10.18,66.02,0.54,36.24,41.84,39.09,31.2
100,90,1,115,0,47.16,2.16,155.88,129.57,2.25,10.1,9.86,9.74,2490,7.6,10.18,66.04,0.54,36.24,41.81,39.08,31.16
100,90,1,115,0,47.16,2.16,155.9,129.66,2.25,10.1,9.87,9.75,2494.2,7.6,10.18,65.96,0.54,36.23,41.79,39.01,31.14
100,90,1,115,0,47.24,2.16,155.88,129.61,2.24,10.1,9.86,9.75,2490.2,7.6,10.18,66.04,0.53,36.24,41.75,39.01,31.14
100,100,1,115,0,46.92,2.16,155.92,129.67,2.25,10.1,9.87,9.75,2491.6,7.59,10.18,66.1,0.54,36.23,41.77,39.01,31.15
100,100,1,115,0,46.71,2.15,155.88,129.7,2.27,10.1,9.87,9.75,2491.8,7.6,10.18,66.05,0.53,36.17,41.78,39.01,31.14
100,100,1,115,0,46.78,2.16,155.9,129.47,2.25,10.1,9.87,9.75,2490,7.6,10.18,66.02,0.54,36.2,41.75,39.01,31.15
100,100,1,115,0,46.71,2.15,155.88,129.62,2.25,10.1,9.87,9.75,2489.6,7.6,10.18,66.06,0.53,36.18,41.78,38.97,31.14
100,100,1,115,0,46.79,2.15,155.88,129.53,2.27,10.1,9.87,9.75,2489.6,7.6,10.18,66.11,0.54,36.17,41.75,38.97,31.14
100,100,1,115,0,46.76,2.15,155.9,129.66,2.25,10.1,9.87,9.75,2489.6,7.61,10.18,66.13,0.53,36.17,41.74,38.96,31.14
100,100,1,115,0,46.8,2.15,155.91,129.63,2.25,10.1,9.87,9.75,2488,7.6,10.18,66.02,0.54,36.18,41.73,38.97,31.14
100,100,1,115,0,46.7,2.15,155.88,129.62,2.25,10.1,9.87,9.75,2489.8,7.6,10.18,66.04,0.54,36.17,41.72,38.97,31.15
100,100,1,115,0,46.64,2.14,155.91,129.66,2.25,10.1,9.87,9.75,2490.8,7.61,10.18,65.96,0.53,36.16,41.7,38.96,31.15
100,100,1,115,0,46.62,2.14,155.88,129.68,2.25,10.1,9.87,9.75,2490,7.6,10.17,65.94,0.53,36.17,41.72,38.95,31.15
100,100,0,115,1,46.76,2.14,156.33,129.88,2.32,10.11,9.88,9.76,2481.6,7.84,10.18,68.44,0.53,36.17,41.74,38.95,31.15
100,73,0,115,0,46.94,2.14,156.33,129.93,2.32,10.1,9.87,9.75,2479.8,7.83,10.17,68.39,0.54,36.17,41.74,38.95,31.15
100,73,0,115,0,47.2,2.16,156.31,129.81,2.32,10.1,9.87,9.75,2479.6,7.84,10.18,68.4,0.53,36.18,41.73,38.98,31.14
100,73,0,115,0,47.07,2.15,156.31,130.04,2.32,10.1,9.87,9.75,2480,7.84,10.17,68.46,0.54,36.2,41.76,38.98,31.14
100,73,0,115,0,47.08,2.16,156.3,130,2.32,10.1,9.86,9.74,2478.6,7.83,10.17,68.41,0.53,36.21,41.82,39,31.14
100,73,0,115,0,47.13,2.16,156.34,129.93,2.32,10.09,9.86,9.74,2477.4,7.84,10.17,68.46,0.53,36.23,41.83,39.01,31.13
100,73,0,115,0,47.13,2.16,156.34,129.94,2.32,10.09,9.86,9.74,2477.6,7.84,10.17,68.55,0.53,36.24,41.84,39.02,31.14
100,73,0,115,0,47.25,2.17,156.31,129.82,2.31,10.08,9.85,9.74,2477.6,7.83,10.17,68.63,0.53,36.23,41.84,39.03,31.14
100,73,0,115,0,47.32,2.17,156.31,129.94,2.31,10.09,9.85,9.74,2477.8,7.84,10.17,68.56,0.53,36.24,41.85,39.02,31.15
100,73,0,115,0,47.15,2.16,156.31,129.93,2.32,10.09,9.86,9.74,2477.6,7.84,10.17,68.53,0.54,36.23,41.89,39.04,31.15
100,73,0,115,0,47.27,2.17,156.26,129.79,2.33,10.09,9.85,9.74,2477.6,7.83,10.17,68.43,0.53,36.23,41.9,39.04,31.14
100,80,0,115,0,47.25,2.16,156.31,129.9,2.32,10.08,9.85,9.73,2477.8,7.84,10.16,68.37,0.53,36.24,41.9,39.08,31.15
100,80,0,115,0,47.1,2.16,156.3,129.94,2.33,10.08,9.85,9.73,2477.8,7.84,10.17,68.41,0.52,36.24,41.91,39.09,31.21
100,80,0,115,0,46.91,2.16,156.3,129.85,2.31,10.08,9.85,9.73,2479.4,7.83,10.17,68.43,0.54,36.24,41.9,39.09,31.21
100,80,0,115,0,47.48,2.17,156.34,129.95,2.31,0.96,9.85,9.74,2479.4,7.84,10.17,68.48,0.53,36.25,41.91,39.09,31.15
100,80,0,115,0,47.36,2.16,156.31,129.83,2.32,1.27,9.85,9.73,2479.6,7.84,10.17,68.48,0.53,36.25,41.91,39.09,31.16
100,80,0,115,0,47.61,2.18,156.31,129.95,2.31,1.17,9.85,9.73,2477.6,7.84,10.17,68.44,0.52,36.28,41.9,39.1,31.16
100,80,0,115,0,47.4,2.18,156.31,129.88,2.31,0.05,9.85,9.73,2477.8,7.83,10.17,68.4,0.53,36.25,41.9,39.1,31.21
100,80,0,115,0,47.23,2.16,156.3,129.95,2.31,0.77,9.85,9.73,2477.6,7.83,10.17,68.55,0.53,36.29,41.91,39.09,31.22
100,80,0,115,0,47.08,2.16,156.31,129.87,2.32,1.3,9.85,9.73,2477.8,7.83,10.17,68.48,0.53,36.28,41.91,39.1,31.23
100,80,0,115,0,47.19,2.16,156.31,129.89,2.31,1.31,9.85,9.73,2478,7.83,10.17,68.41,0.53,36.32,41.91,39.1,31.22
100,90,0,115,0,46.96,2.16,156.27,130,2.32,1,9.85,9.73,2479.6,7.83,10.17,68.17,0.53,36.28,41.92,39.1,31.3
100,90,0,115,0,47.3,2.17,156.31,129.84,2.33,0.94,9.85,9.73,2481.8,7.83,10.17,68.38,0.53,36.31,41.91,39.13,31.23
100,90,0,115,0,46.94,2.16,156.28,130.01,2.32,1.99,9.84,9.73,2481.8,7.83,10.16,68.18,0.53,36.32,41.92,39.17,31.3
100,90,0,115,0,46.92,2.15,156.28,130,2.32,2.91,9.84,9.73,2477.6,7.83,10.16,68.34,0.53,36.31,41.92,39.16,31.29
100,90,0,115,0,47.22,2.16,156.31,130,2.32,4.43,9.84,9.73,2479.8,7.82,10.16,68.22,0.54,36.28,41.92,39.17,31.29
100,90,0,115,0,47.21,2.15,156.28,129.94,2.31,6.63,9.84,9.73,2481.4,7.83,10.16,68.45,0.52,36.32,41.93,39.17,31.29
100,90,0,115,0,47.24,2.16,156.23,129.89,2.31,7.34,9.84,9.73,2477.6,7.84,10.17,68.42,0.53,36.32,41.95,39.17,31.29
100,90,0,115,0,47.28,2.16,156.23,129.89,2.32,7.69,9.84,9.72,2478.2,7.83,10.16,68.45,0.53,36.32,41.93,39.18,31.29
100,90,0,115,0,47.25,2.16,156.26,129.9,2.31,8.25,9.84,9.72,2477.6,7.84,10.16,68.34,0.54,36.32,41.97,39.17,31.29
100,90,0,115,0,47.27,2.16,156.26,129.88,2.32,8.32,9.84,9.72,2481.4,7.83,10.16,68.19,0.54,36.32,41.99,39.17,31.3
100,100,0,115,0,47.28,2.16,156.23,129.84,2.31,8.37,9.84,9.72,2479.8,7.83,10.16,68.33,0.54,36.32,41.99,39.17,31.29
100,100,0,115,0,47.31,2.16,156.25,130,2.31,8.7,9.84,9.72,2479.8,7.83,10.16,68.29,0.53,36.32,41.98,39.18,31.29
100,100,0,115,0,47.34,2.16,156.26,129.94,2.31,8.86,9.83,9.72,2477.8,7.83,10.16,68.5,0.53,36.36,41.99,39.18,31.29
100,100,0,115,0,47.35,2.16,156.31,130,2.32,10.06,9.83,9.72,2477.8,7.83,10.16,68.35,0.53,36.35,41.99,39.18,31.29
100,100,0,115,0,47.33,2.16,156.26,129.98,2.31,10.07,9.84,9.72,2475.8,7.83,10.16,68.48,0.52,36.36,42.01,39.18,31.3
100,100,0,115,0,47.35,2.16,156.26,130.02,2.33,10.06,9.83,9.71,2477.8,7.82,10.15,68.28,0.53,36.32,42.01,39.18,31.29
100,100,0,115,0,47.36,2.16,156.25,129.89,2.33,10.06,9.83,9.71,2479.4,7.82,10.15,68.41,0.53,36.34,42,39.19,31.29
100,100,0,115,0,47.31,2.16,156.3,130.02,2.32,10.06,9.83,9.72,2481.4,7.83,10.15,68.39,0.52,36.4,41.99,39.18,31.3
100,100,0,115,0,47.32,2.16,156.26,129.95,2.32,10.06,9.83,9.72,2478,7.83,10.15,68.49,0.53,36.39,42,39.18,31.3
100,100,0,115,0,47.2,2.15,156.23,129.97,2.31,10.06,9.83,9.72,2475.8,7.83,10.15,68.41,0.53,36.36,42,39.18,31.31
100,100,0,100,1,46.93,2.15,156.23,129.98,2.33,10.07,9.84,9.72,2481.6,7.84,10.15,68.34,0.54,36.32,42,39.19,31.38
100,100,0,100,1,46.98,2.15,156.27,129.92,2.31,10.06,9.83,9.72,2477.8,7.83,10.15,68.35,0.54,36.33,42.01,39.18,31.38
100,100,0,100,1,47.26,2.15,156.25,129.93,2.32,10.07,9.84,9.72,2480.6,7.83,10.15,68.29,0.54,36.33,41.98,39.18,31.3
